Date,value,percentage
2016-11-15,107574.9091998275,7.574909199827496
2016-11-16,107372.8484291297,7.372848429129705
2016-11-17,107924.81348951101,7.924813489511013
2016-11-18,107683.33546730269,7.683335467302692
2016-11-21,108496.52011944326,8.49652011944326
2016-11-22,108708.4146131464,8.708414613146394
2016-11-23,108767.5404904122,8.767540490412198
2016-11-25,109171.66203180778,9.171662031807776
2016-11-28,108659.13893078375,8.659138930783753
2016-11-29,108871.05813233364,8.871058132333637
2016-11-30,108609.86324842113,8.609863248421126
2016-12-01,108210.66680447714,8.210666804477135
2016-12-02,108264.87582024028,8.264875820240283
2016-12-05,108915.4169531936,8.915416953193606
2016-12-06,109260.38790947662,9.260387909476616
2016-12-07,110689.59683266481,10.689596832664813
2016-12-08,110960.65838337834,10.960658383378338
2016-12-09,111630.8916701891,11.630891670189099
2016-12-12,111502.74854100971,11.502748541009716
2016-12-13,112246.92417718563,12.246924177185631
2016-12-14,111320.42110391395,11.320421103913947
2016-12-15,111778.75989702158,11.778759897021576
2016-12-16,111560.12016115648,11.560120161156474
2016-12-19,111803.0641822718,11.803064182271804
2016-12-20,112234.33964724244,12.234339647242436
2016-12-21,111922.03246435909,11.922032464359086
2016-12-22,111728.6770916652,11.728677091665203
2016-12-23,111892.27598092667,11.892275980926673
2016-12-27,112169.88511102817,12.169885111028169
2016-12-28,111242.85493702588,11.242854937025884
2016-12-29,111218.07296673855,11.218072966738546
2016-12-30,110811.57123610632,10.811571236106321
2017-01-03,111659.28098610151,11.65928098610151
2017-01-04,112323.55968184622,12.323559681846222
2017-01-05,112234.33964724244,12.234339647242436
2017-01-06,112635.89157257632,12.635891572576321
2017-01-09,112264.07142282811,12.264071422828115
2017-01-10,112264.07142282811,12.264071422828115
2017-01-11,112581.36135480547,12.581361354805471
2017-01-12,112298.7859475078,12.2987859475078
2017-01-13,112556.5629126203,12.556562912620299
2017-01-17,112159.95255663584,12.159952556635835
2017-01-18,112407.83814710059,12.407838147100586
2017-01-19,111991.4368058717,11.991436805871693
2017-01-20,112402.89657775116,12.40289657775116
2017-01-23,112110.38038011224,12.11038038011224
2017-01-24,112829.21400147455,12.829214001474552
2017-01-25,113805.81635200045,13.805816352000447
2017-01-26,113686.83983396423,13.68683983396423
2017-01-27,113508.3585850121,13.5083585850121
2017-01-30,112804.42379523828,12.804423795238282
2017-01-31,112794.5159486927,12.7945159486927
2017-02-01,112839.12184802014,12.839121848020135
2017-02-02,112913.48423077998,12.913484230779984
2017-02-03,113691.79787521149,13.691797875211485
