Date,value,percentage
2017-04-07,126596.0169698855,26.5960169698855
2017-04-10,126596.0169698855,26.5960169698855
2017-04-11,126596.0169698855,26.5960169698855
2017-04-12,126596.0169698855,26.5960169698855
2017-04-13,126596.0169698855,26.5960169698855
2017-04-17,126596.0169698855,26.5960169698855
2017-04-18,126596.0169698855,26.5960169698855
2017-04-19,126596.0169698855,26.5960169698855
2017-04-20,126596.0169698855,26.5960169698855
2017-04-21,126596.0169698855,26.5960169698855
2017-04-24,126590.68235146877,26.590682351468775
2017-04-25,127327.26670872717,27.327266708727173
2017-04-26,127247.20357551187,27.24720357551187
2017-04-27,127353.93970447523,27.353939704475227
2017-04-28,127076.42047165397,27.076420471653964
2017-05-01,127396.6553461267,27.396655346126707
2017-05-02,127444.69499189472,27.44469499189472
2017-05-03,127289.9015587749,27.2899015587749
2017-05-04,127439.37098777818,27.43937098777818
2017-05-05,127941.08994950724,27.941089949507237
2017-05-08,127919.7321286815,27.9197321286815
2017-05-09,127802.30384551395,27.802303845513947
2017-05-10,128031.80992014984,28.03180992014984
2017-05-11,127770.31567484356,27.770315674843555
2017-05-12,127556.78161255729,27.556781612557284
2017-05-15,128261.34248236842,28.26134248236842
2017-05-16,128143.91419920085,28.14391419920085
2017-05-17,128143.92560888188,28.14392560888188
2017-05-18,128143.92560888188,28.14392560888188
2017-05-19,128143.92560888188,28.14392560888188
2017-05-22,128143.92560888188,28.14392560888188
2017-05-23,128143.92560888188,28.14392560888188
2017-05-24,128143.92560888188,28.14392560888188
2017-05-25,128441.43923407895,28.44143923407895
2017-05-26,128414.89008956206,28.41489008956206
2017-05-30,128303.31513465095,28.303315134650955
2017-05-31,128271.44913067273,28.27144913067273
2017-06-01,129291.48642128213,29.29148642128213
2017-06-02,129721.80050975269,29.721800509752693
2017-06-05,129626.21128601544,29.626211286015444
2017-06-06,129211.80383494163,29.21180383494163
2017-06-07,129450.86917035804,29.45086917035804
2017-06-08,129514.62754290688,29.51462754290688
2017-06-09,129318.05314219392,29.318053142193925
2017-06-12,129291.48642128213,29.29148642128213
2017-06-13,129923.70934632189,29.923709346321893
2017-06-14,129759.01852598209,29.759018525982086
2017-06-15,128930.22172529186,28.93022172529186
2017-06-16,128930.22172529186,28.93022172529186
2017-06-19,129496.56797773752,29.49656797773752
2017-06-20,129279.56627913831,29.279566279138308
2017-06-21,129279.56627913831,29.279566279138308
2017-06-22,129279.56627913831,29.279566279138308
2017-06-23,129279.56627913831,29.279566279138308
2017-06-26,129279.56627913831,29.279566279138308
2017-06-27,129279.56627913831,29.279566279138308
2017-06-28,129279.56627913831,29.279566279138308
2017-06-29,129279.56627913831,29.279566279138308
2017-06-30,129279.56627913831,29.279566279138308
2017-07-03,129279.56627913831,29.279566279138308
2017-07-05,129279.56627913831,29.279566279138308
2017-07-06,129279.56627913831,29.279566279138308
2017-07-07,129279.56627913831,29.279566279138308
2017-07-10,129279.56627913831,29.279566279138308
2017-07-11,129279.56627913831,29.279566279138308
2017-07-12,129279.56627913831,29.279566279138308
2017-07-13,129491.47938686066,29.491479386860664
2017-07-14,130095.4498467125,30.095449846712494
2017-07-17,130079.54257610328,30.07954257610328
2017-07-18,130148.42175552844,30.148421755528442
2017-07-19,130853.06849384114,30.853068493841143
2017-07-20,130911.31666291947,30.911316662919475
2017-07-21,130794.76799821477,30.79476799821477
2017-07-24,130762.99706245307,30.762997062453067
2017-07-25,131080.86339971417,31.080863399714175
2017-07-26,131086.14838106788,31.08614838106788
2017-07-27,130964.31473500945,30.964314735009452
2017-07-28,130810.67526882396,30.810675268823964
2017-07-31,130736.51982913644,30.736519829136437
2017-08-01,131027.88276980686,31.027882769806865
2017-08-02,131091.45952569562,31.091459525695626
2017-08-03,131022.60938395558,31.022609383955583
2017-08-04,131022.60938395558,31.022609383955583
2017-08-07,131022.60938395558,31.022609383955583
2017-08-08,131022.60938395558,31.022609383955583
2017-08-09,131022.60938395558,31.022609383955583
2017-08-10,131022.60938395558,31.022609383955583
2017-08-11,131022.60938395558,31.022609383955583
2017-08-14,131022.60938395558,31.022609383955583
2017-08-15,131022.60938395558,31.022609383955583
2017-08-16,131022.60938395558,31.022609383955583
2017-08-17,131022.60938395558,31.022609383955583
2017-08-18,131022.60938395558,31.022609383955583
2017-08-21,131022.60938395558,31.022609383955583
2017-08-22,131022.60938395558,31.022609383955583
2017-08-23,131022.60938395558,31.022609383955583
2017-08-24,131022.60938395558,31.022609383955583
2017-08-25,131022.60938395558,31.022609383955583
2017-08-28,131022.60938395558,31.022609383955583
2017-08-29,131022.60938395558,31.022609383955583
2017-08-30,131022.60938395558,31.022609383955583
2017-08-31,131431.52624726406,31.431526247264063
2017-09-01,131617.4063012859,31.617406301285893
2017-09-05,130672.12191049018,30.672121910490183
2017-09-06,131118.2060659069,31.11820606590691
2017-09-07,131102.27823547716,31.10227823547716
2017-09-08,130948.26258426347,30.94826258426347
2017-09-11,132344.95497720025,32.34495497720025
2017-09-12,132791.03913261695,32.79103913261695
2017-09-13,132854.75919628463,32.85475919628464
2017-09-14,132812.29080977105,32.81229080977105
2017-09-15,132991.0724014938,32.99107240149379
2017-09-18,133273.9356337745,33.2739356337745
2017-09-19,133407.36399593105,33.40736399593106
2017-09-20,133455.37477788504,33.45537477788504
2017-09-21,133097.80285249092,33.097802852490915
2017-09-22,133124.50076365034,33.12450076365034
2017-09-25,132852.32019261288,32.852320192612886
2017-09-26,132932.37021634792,32.93237021634792
2017-09-27,133450.05093116075,33.450050931160746
2017-09-28,133610.15097863082,33.61015097863082
2017-09-29,134079.7946856437,34.07979468564369
2017-10-02,134661.5364001213,34.661536400121285
2017-10-03,134949.7234791263,34.94972347912629
2017-10-04,135109.8584943909,35.10985849439091
2017-10-05,135910.38495758717,35.91038495758717
2017-10-06,135755.59127294412,35.755591272944116
2017-10-09,135531.45645165525,35.53145645165525
2017-10-10,135889.0283770493,35.889028377049314
2017-10-11,136102.50676294096,36.102506762940955
2017-10-12,135899.70229634392,35.89970229634392
2017-10-13,136065.15241638426,36.06515241638426
2017-10-16,136246.60030244343,36.24660030244343
2017-10-17,136342.68305999198,36.34268305999198
2017-10-18,136476.1026801999,36.476102680199894
2017-10-19,136513.46576870524,36.51346576870524
